tx_id,user_id,timestamp,tx_type,amount_usd,counterparty_country
tx_u0283_98268,u0283,2025-05-12 09:24:51,trade,1718.68,RU
tx_u0283_83694,u0283,2025-03-13 05:17:07,withdraw,1647.24,BR
tx_u0283_5799,u0283,2025-05-09 02:45:30,withdraw,1338.73,IN
tx_u0284_57017,u0284,2025-05-04 21:22:22,withdraw,65.93,IR
tx_u0284_93859,u0284,2025-05-16 14:29:35,deposit,3272.14,NG
tx_u0284_99364,u0284,2025-03-20 09:55:13,withdraw,3275.23,BR
tx_u0284_9953,u0284,2025-03-02 08:36:02,trade,1094.97,NG
tx_u0284_59547,u0284,2025-04-01 07:28:04,withdraw,2530.25,IR
tx_u0284_89057,u0284,2025-02-02 00:33:10,withdraw,383.7,RU
tx_u0284_35408,u0284,2025-03-19 07:53:06,deposit,3108.98,FR
tx_u0284_49263,u0284,2025-01-12 00:32:05,trade,875.32,US
tx_u0284_75311,u0284,2025-03-30 00:31:49,deposit,861.55,US
tx_u0284_98805,u0284,2025-04-28 23:59:31,trade,3207.0,RU
tx_u0284_50839,u0284,2025-03-10 10:24:32,deposit,1685.6,BR
tx_u0284_4591,u0284,2025-05-01 22:07:46,withdraw,593.37,IN
tx_u0284_90333,u0284,2025-05-02 08:31:38,deposit,338.09,CN
tx_u0284_69958,u0284,2025-04-30 02:48:54,trade,578.76,US
tx_u0284_31876,u0284,2025-05-16 11:48:52,trade,1293.73,SA
tx_u0284_46343,u0284,2025-01-08 02:54:07,withdraw,4116.87,CN
tx_u0284_34726,u0284,2025-03-29 13:08:16,withdraw,450.09,IN
tx_u0284_67756,u0284,2025-05-13 16:59:25,trade,2809.78,FR
tx_u0284_74815,u0284,2025-02-11 05:10:32,withdraw,1.67,IN
tx_u0284_1305,u0284,2025-04-01 13:43:10,withdraw,1987.07,IN
tx_u0284_70218,u0284,2025-04-15 06:29:54,withdraw,6513.25,FR
tx_u0284_89057,u0284,2025-05-28 14:12:11,trade,3766.01,IR
tx_u0284_10071,u0284,2025-01-24 20:55:28,withdraw,604.27,DE
tx_u0284_69506,u0284,2025-03-17 19:03:10,withdraw,1973.76,US
tx_u0284_90336,u0284,2025-03-16 00:29:21,withdraw,3071.87,SA
tx_u0284_72481,u0284,2025-04-18 11:41:55,trade,284.41,IN
tx_u0284_18641,u0284,2025-02-15 21:19:32,withdraw,341.29,IN
tx_u0284_26345,u0284,2025-04-25 07:45:26,trade,1593.24,RU
tx_u0284_5413,u0284,2025-05-27 09:56:26,deposit,4888.3,DE
tx_u0284_36676,u0284,2025-04-23 20:56:07,withdraw,259.06,FR
tx_u0284_38436,u0284,2025-05-16 13:33:17,trade,2348.9,BR
tx_u0284_66235,u0284,2025-02-06 04:47:15,deposit,2350.33,CN
tx_u0284_38472,u0284,2025-01-23 09:21:40,withdraw,3135.17,BR
tx_u0284_26938,u0284,2025-01-09 04:25:39,withdraw,4328.04,SA
tx_u0284_79232,u0284,2025-04-03 08:34:22,deposit,3496.91,RU
tx_u0284_48467,u0284,2025-04-16 08:47:14,trade,5860.12,BR
tx_u0284_13925,u0284,2025-04-07 11:44:53,withdraw,581.66,SA
tx_u0284_24705,u0284,2025-06-06 16:57:43,deposit,1409.79,RU
tx_u0284_24850,u0284,2025-01-09 23:37:32,deposit,1421.65,FR
tx_u0284_6153,u0284,2025-05-24 04:07:08,trade,1487.01,RU
tx_u0284_95146,u0284,2025-06-20 22:53:48,trade,9602.21,SA
tx_u0284_97952,u0284,2025-05-28 07:33:40,trade,239.33,US
tx_u0284_3674,u0284,2025-05-30 06:42:16,deposit,6177.16,DE
tx_u0284_16647,u0284,2025-06-14 02:21:48,withdraw,496.3,NG
tx_u0284_94830,u0284,2025-06-12 18:58:30,trade,798.03,CN
tx_u0284_50974,u0284,2025-04-28 11:29:33,withdraw,1718.0,IR
tx_u0284_20771,u0284,2025-06-10 09:21:53,withdraw,835.12,CN
tx_u0284_9678,u0284,2025-03-16 06:56:38,withdraw,896.84,FR
tx_u0284_13399,u0284,2025-02-24 11:05:44,trade,4155.92,IN
tx_u0284_78350,u0284,2025-03-31 12:42:42,withdraw,294.09,BR
tx_u0284_30858,u0284,2025-05-30 11:26:21,deposit,3239.91,IN
tx_u0284_71301,u0284,2025-02-01 03:47:37,deposit,807.38,SA
tx_u0284_6833,u0284,2025-05-01 00:31:34,withdraw,7204.88,IR
tx_u0284_89374,u0284,2025-06-09 01:27:35,trade,1823.45,SA
tx_u0284_68118,u0284,2025-01-22 14:06:02,withdraw,27.55,SA
tx_u0284_71400,u0284,2025-03-18 03:04:47,trade,405.16,IR
tx_u0284_57779,u0284,2025-04-16 09:57:38,withdraw,5613.87,US
tx_u0284_82654,u0284,2025-01-06 00:08:13,withdraw,566.63,DE
tx_u0284_73972,u0284,2025-02-17 10:09:30,deposit,24.09,DE
tx_u0284_37701,u0284,2025-03-23 03:14:49,deposit,2469.72,IN
tx_u0284_2378,u0284,2025-05-09 07:44:06,trade,17.99,CN
tx_u0284_98711,u0284,2025-01-18 19:11:00,deposit,428.19,RU
tx_u0284_78817,u0284,2025-01-06 06:45:12,trade,1049.13,NG
tx_u0284_94055,u0284,2025-04-22 23:58:59,deposit,5972.36,RU
tx_u0284_87375,u0284,2025-01-03 12:51:32,deposit,869.36,IN
tx_u0284_59211,u0284,2025-01-22 10:30:53,withdraw,1909.61,SA
tx_u0284_58927,u0284,2025-04-25 21:28:02,withdraw,1991.02,CN
tx_u0284_33512,u0284,2025-03-18 16:33:35,withdraw,540.14,IN
tx_u0284_84461,u0284,2025-05-06 19:15:13,withdraw,1959.46,CN
tx_u0284_37247,u0284,2025-02-24 11:28:58,trade,5126.95,RU
tx_u0284_51315,u0284,2025-03-13 04:33:42,withdraw,3938.06,IR
tx_u0284_262,u0284,2025-06-11 22:30:57,withdraw,5242.57,DE
tx_u0284_4209,u0284,2025-04-07 05:25:51,trade,634.96,US
tx_u0284_55935,u0284,2025-01-12 21:58:16,withdraw,1564.58,DE
tx_u0284_86809,u0284,2025-05-13 05:55:29,withdraw,1344.68,NG
tx_u0284_54725,u0284,2025-06-18 22:33:09,deposit,2935.29,IN
tx_u0284_11881,u0284,2025-02-18 13:15:12,deposit,256.1,DE
tx_u0284_60677,u0284,2025-01-19 17:07:44,trade,17.3,DE
tx_u0284_50438,u0284,2025-05-19 13:38:42,trade,3606.75,FR
tx_u0284_60180,u0284,2025-03-15 19:39:49,deposit,339.78,IR
tx_u0284_14644,u0284,2025-04-25 09:49:49,trade,790.53,BR
tx_u0284_19293,u0284,2025-05-30 16:56:27,deposit,261.93,NG
tx_u0284_7231,u0284,2025-05-31 09:14:21,trade,1018.07,IN
tx_u0284_34596,u0284,2025-02-15 05:43:37,withdraw,908.63,IR
tx_u0284_15508,u0284,2025-05-01 23:52:10,deposit,969.55,US
tx_u0284_86832,u0284,2025-03-22 10:24:10,trade,118.48,IN
tx_u0284_85221,u0284,2025-01-04 16:21:53,deposit,2284.41,US
tx_u0284_83731,u0284,2025-04-02 22:28:44,deposit,711.2,SA
tx_u0284_79824,u0284,2025-03-21 15:09:49,deposit,2885.12,RU
tx_u0284_30581,u0284,2025-04-25 11:12:12,trade,1693.56,US
tx_u0284_59770,u0284,2025-02-28 17:58:09,trade,1591.33,US
tx_u0284_16639,u0284,2025-03-21 18:34:00,trade,616.6,CN
tx_u0284_60843,u0284,2025-01-23 04:21:59,trade,224.95,SA
tx_u0285_31049,u0285,2025-01-14 00:40:13,deposit,1500.77,DE
tx_u0285_55258,u0285,2025-04-19 20:57:32,withdraw,1361.83,IR
tx_u0285_88491,u0285,2025-06-07 13:46:15,deposit,502.17,IR
tx_u0285_26782,u0285,2025-03-19 20:52:55,trade,2251.02,FR
tx_u0285_66892,u0285,2025-04-11 11:42:27,trade,2134.39,CN
tx_u0285_60470,u0285,2025-01-05 04:49:12,deposit,1243.97,IR
tx_u0285_9331,u0285,2025-06-08 11:50:01,deposit,2443.74,DE
tx_u0285_98501,u0285,2025-06-06 10:07:39,withdraw,168.45,DE
tx_u0285_70382,u0285,2025-01-10 20:27:11,withdraw,2747.8,NG
tx_u0285_63041,u0285,2025-06-19 02:48:39,deposit,1510.94,FR
tx_u0285_1383,u0285,2025-03-22 04:15:54,withdraw,1614.77,IR
tx_u0285_35633,u0285,2025-04-16 09:40:53,trade,7060.19,CN
tx_u0285_31061,u0285,2025-02-13 11:20:34,withdraw,1802.67,CN
tx_u0285_79082,u0285,2025-05-07 17:26:25,trade,1245.91,BR
tx_u0285_78807,u0285,2025-05-20 04:05:15,withdraw,2634.5,US
tx_u0285_30891,u0285,2025-04-24 20:04:55,trade,1864.23,RU
tx_u0285_10760,u0285,2025-06-17 21:24:56,deposit,1738.82,BR
tx_u0285_96709,u0285,2025-04-12 00:03:06,deposit,2595.17,IR
tx_u0285_60593,u0285,2025-01-14 11:50:45,deposit,3493.88,CN
tx_u0285_5545,u0285,2025-03-17 19:56:13,withdraw,4667.3,US
tx_u0285_92872,u0285,2025-03-08 06:45:34,deposit,1526.38,FR
tx_u0285_35583,u0285,2025-01-02 03:30:07,trade,2117.72,IN
tx_u0285_53798,u0285,2025-05-06 01:43:44,deposit,2342.65,IR
tx_u0285_32150,u0285,2025-03-03 15:40:18,withdraw,1582.01,IN
tx_u0285_18628,u0285,2025-02-24 19:31:11,trade,852.36,DE
tx_u0285_83990,u0285,2025-06-12 07:01:24,trade,4773.93,DE
tx_u0285_99737,u0285,2025-06-16 13:01:29,deposit,2161.23,SA
tx_u0285_89380,u0285,2025-01-14 05:47:54,trade,168.55,IR
tx_u0285_36315,u0285,2025-04-14 08:28:47,withdraw,2461.43,US
tx_u0285_46202,u0285,2025-01-08 01:06:23,deposit,995.26,BR
tx_u0285_68952,u0285,2025-01-27 12:30:24,trade,3256.6,NG
tx_u0285_34411,u0285,2025-05-01 20:49:30,withdraw,4968.71,DE
tx_u0285_56016,u0285,2025-03-22 14:37:10,deposit,3187.46,DE
tx_u0285_88072,u0285,2025-05-21 23:42:50,trade,2446.43,FR
tx_u0285_77904,u0285,2025-04-25 11:40:50,withdraw,3285.49,US
tx_u0285_51743,u0285,2025-04-06 22:41:12,withdraw,5165.63,IR
tx_u0285_28960,u0285,2025-02-28 10:51:56,deposit,2289.0,NG
tx_u0285_23516,u0285,2025-04-02 04:17:20,deposit,1660.27,US
tx_u0285_37689,u0285,2025-06-02 15:10:51,trade,954.75,NG
tx_u0285_18102,u0285,2025-06-13 20:22:55,deposit,4623.29,IR
tx_u0285_30129,u0285,2025-05-02 08:50:57,withdraw,1394.38,NG
tx_u0285_91855,u0285,2025-02-08 04:31:40,withdraw,1426.86,SA
tx_u0285_80614,u0285,2025-01-19 02:38:15,deposit,350.56,RU
tx_u0285_22592,u0285,2025-05-26 12:29:10,trade,7457.98,US
tx_u0285_9438,u0285,2025-04-15 15:41:32,trade,2072.79,SA
tx_u0285_24773,u0285,2025-01-11 01:48:04,trade,374.5,IR
tx_u0285_385,u0285,2025-03-13 14:46:27,deposit,571.85,IR
tx_u0285_79889,u0285,2025-03-13 12:31:46,withdraw,1153.98,DE
tx_u0285_62959,u0285,2025-03-07 12:08:21,deposit,1529.01,DE
tx_u0285_43427,u0285,2025-04-21 02:57:41,trade,948.94,IN
tx_u0285_4726,u0285,2025-03-04 08:32:25,deposit,447.26,US
tx_u0285_74088,u0285,2025-05-15 21:20:04,deposit,1200.02,BR
tx_u0285_74578,u0285,2025-04-30 18:07:58,deposit,248.52,US
tx_u0285_26843,u0285,2025-01-10 15:08:57,withdraw,1153.51,NG
tx_u0285_20821,u0285,2025-04-20 00:37:05,deposit,2995.44,DE
tx_u0285_85638,u0285,2025-01-28 04:46:49,deposit,1795.52,SA
tx_u0285_97475,u0285,2025-06-18 19:15:51,deposit,7276.84,IN
tx_u0285_71837,u0285,2025-05-05 02:25:02,trade,112.82,IR
tx_u0285_44733,u0285,2025-04-10 10:31:19,trade,235.48,BR
tx_u0285_14774,u0285,2025-01-04 09:38:35,trade,16.95,BR
tx_u0285_42780,u0285,2025-04-17 19:37:24,withdraw,3389.82,IN
tx_u0285_60424,u0285,2025-02-24 07:53:50,deposit,1963.2,RU
tx_u0285_34048,u0285,2025-05-21 21:10:55,withdraw,7418.4,RU
tx_u0285_12160,u0285,2025-03-30 00:30:21,trade,5347.83,FR
tx_u0285_67882,u0285,2025-01-21 02:05:08,deposit,25.81,RU
tx_u0285_78705,u0285,2025-05-23 01:10:35,deposit,5946.7,IN
tx_u0285_18148,u0285,2025-01-23 14:56:47,trade,480.59,DE
tx_u0285_60442,u0285,2025-03-05 01:15:06,withdraw,763.14,IN
tx_u0285_66658,u0285,2025-01-24 21:31:43,deposit,1024.21,DE
tx_u0285_19504,u0285,2025-01-01 08:33:18,trade,1136.58,FR
tx_u0285_86481,u0285,2025-04-26 10:14:32,trade,48.0,SA
tx_u0285_47171,u0285,2025-05-31 08:00:11,withdraw,1247.09,BR
tx_u0285_73324,u0285,2025-01-25 11:36:52,withdraw,561.45,SA
tx_u0285_5217,u0285,2025-03-12 00:36:43,withdraw,4022.99,IN
tx_u0285_35253,u0285,2025-04-24 00:05:48,deposit,248.77,IR
tx_u0285_33788,u0285,2025-02-18 11:36:41,withdraw,2843.28,CN
tx_u0285_8416,u0285,2025-02-25 17:18:26,trade,4911.76,US
tx_u0285_31538,u0285,2025-04-08 13:54:34,deposit,729.72,DE
tx_u0285_28345,u0285,2025-04-27 06:17:01,deposit,772.09,NG
tx_u0285_3076,u0285,2025-02-26 20:41:33,withdraw,1139.57,NG
tx_u0285_15743,u0285,2025-04-25 02:10:03,withdraw,511.54,RU
tx_u0285_66070,u0285,2025-01-08 19:47:27,trade,1357.55,BR
tx_u0285_44327,u0285,2025-02-07 22:19:50,trade,282.22,SA
tx_u0285_12641,u0285,2025-01-18 10:52:46,trade,5322.99,IR
tx_u0285_48522,u0285,2025-06-10 00:34:39,trade,4016.46,FR
tx_u0285_5464,u0285,2025-02-10 09:00:12,deposit,1836.44,US
tx_u0286_8069,u0286,2025-03-12 12:35:45,withdraw,236.72,SA
tx_u0286_95985,u0286,2025-03-04 16:33:44,deposit,1773.6,IR
tx_u0286_52983,u0286,2025-05-19 10:28:25,deposit,417.5,FR
tx_u0286_10717,u0286,2025-04-06 06:17:01,withdraw,1135.11,RU
tx_u0286_53618,u0286,2025-04-22 17:18:00,withdraw,909.72,BR
tx_u0286_70077,u0286,2025-02-20 12:16:59,withdraw,3912.58,RU
tx_u0286_55638,u0286,2025-02-12 17:49:11,deposit,145.44,NG
tx_u0286_95656,u0286,2025-02-18 23:55:38,trade,146.76,DE
tx_u0286_69785,u0286,2025-02-11 23:36:12,trade,1166.24,IR
tx_u0286_76661,u0286,2025-04-14 06:50:00,withdraw,37.73,IR
tx_u0286_26326,u0286,2025-06-04 09:16:13,deposit,6268.14,NG
tx_u0286_57186,u0286,2025-04-03 06:11:43,deposit,155.64,IR
tx_u0286_20987,u0286,2025-03-25 18:40:45,withdraw,33.88,BR
tx_u0286_76598,u0286,2025-05-30 15:49:29,deposit,477.82,US
tx_u0286_29782,u0286,2025-03-27 00:50:43,deposit,162.45,CN
tx_u0286_42314,u0286,2025-05-31 04:50:27,deposit,173.83,NG
tx_u0286_71497,u0286,2025-02-17 03:52:18,trade,1028.32,IN
tx_u0286_57586,u0286,2025-03-08 12:13:23,trade,2043.07,US
tx_u0286_98392,u0286,2025-05-17 05:41:18,withdraw,5823.82,IR
tx_u0286_72007,u0286,2025-02-19 07:50:42,trade,329.22,BR
tx_u0286_53578,u0286,2025-02-21 12:54:02,trade,1703.42,NG
tx_u0286_79394,u0286,2025-04-21 23:20:34,trade,798.89,IN
tx_u0286_74395,u0286,2025-01-28 02:37:57,deposit,310.66,DE
tx_u0286_15502,u0286,2025-05-06 09:21:51,withdraw,5636.46,CN
tx_u0286_47994,u0286,2025-01-10 14:38:35,trade,2152.35,CN
tx_u0286_67878,u0286,2025-01-13 09:20:53,withdraw,757.19,CN
tx_u0286_42252,u0286,2025-03-03 21:13:35,withdraw,330.33,RU
tx_u0286_31136,u0286,2025-04-24 05:48:42,withdraw,1678.55,DE
tx_u0286_14099,u0286,2025-01-15 05:50:08,trade,3764.92,DE
tx_u0286_8463,u0286,2025-04-26 18:43:26,deposit,3436.4,IN
tx_u0286_10447,u0286,2025-02-20 20:26:51,deposit,410.42,RU
tx_u0286_62475,u0286,2025-03-03 09:40:32,withdraw,1603.53,IN
tx_u0286_37246,u0286,2025-04-05 00:13:04,trade,2382.54,SA
tx_u0286_33053,u0286,2025-03-06 04:44:37,deposit,2780.37,RU
tx_u0286_78192,u0286,2025-03-07 21:50:52,trade,1165.92,SA
tx_u0286_66025,u0286,2025-05-26 21:52:32,trade,1509.98,FR
tx_u0286_19187,u0286,2025-05-30 19:20:28,trade,1167.02,BR
tx_u0286_22819,u0286,2025-05-11 14:46:20,deposit,706.18,IR
tx_u0286_44289,u0286,2025-03-24 13:26:42,deposit,1619.83,RU
tx_u0286_73947,u0286,2025-05-10 02:29:01,withdraw,2486.86,BR
tx_u0286_68256,u0286,2025-02-23 19:07:01,withdraw,242.21,CN
tx_u0286_28111,u0286,2025-01-10 09:51:43,deposit,2471.17,IN
tx_u0286_18691,u0286,2025-01-15 01:18:59,withdraw,477.22,BR
tx_u0286_91078,u0286,2025-03-28 07:18:32,trade,870.84,RU
tx_u0286_82143,u0286,2025-04-17 21:44:54,trade,2116.17,DE
tx_u0286_58976,u0286,2025-05-12 11:50:18,deposit,122.72,BR
tx_u0286_68841,u0286,2025-04-09 00:25:40,deposit,3279.7,NG
tx_u0286_94371,u0286,2025-01-27 11:45:53,trade,3215.44,CN
tx_u0286_39222,u0286,2025-04-13 12:18:38,withdraw,282.21,SA
tx_u0286_32889,u0286,2025-05-06 14:07:16,trade,2185.19,DE
tx_u0286_73589,u0286,2025-06-03 17:08:24,deposit,25.3,RU
tx_u0286_27537,u0286,2025-02-24 04:02:18,withdraw,480.66,DE
tx_u0286_32083,u0286,2025-02-21 05:55:10,trade,1151.09,FR
tx_u0286_57854,u0286,2025-01-09 03:05:37,withdraw,1675.16,IN
tx_u0286_81459,u0286,2025-01-02 12:52:39,withdraw,1325.86,BR
tx_u0286_87189,u0286,2025-05-07 12:14:37,trade,1227.58,IR
tx_u0286_37609,u0286,2025-01-25 20:50:12,withdraw,735.59,NG
tx_u0286_77784,u0286,2025-04-14 21:48:22,deposit,1944.73,SA
tx_u0286_54398,u0286,2025-05-28 13:53:22,withdraw,995.8,RU
tx_u0286_22118,u0286,2025-04-24 00:48:01,trade,70.64,IN
tx_u0286_96875,u0286,2025-05-25 22:29:26,withdraw,2506.63,RU
tx_u0287_71048,u0287,2025-02-01 04:29:48,withdraw,964.67,DE
tx_u0287_66903,u0287,2025-02-05 13:33:44,withdraw,2408.28,IN
tx_u0287_8381,u0287,2025-02-21 17:24:53,withdraw,838.03,FR
tx_u0287_4902,u0287,2025-01-05 20:56:06,trade,2261.73,NG
tx_u0287_49432,u0287,2025-05-31 07:02:36,deposit,798.62,FR
tx_u0287_84830,u0287,2025-02-23 13:49:59,deposit,1348.32,FR
tx_u0287_3349,u0287,2025-03-12 22:47:40,withdraw,468.44,IR
tx_u0287_23617,u0287,2025-05-08 21:25:46,deposit,3513.19,SA
tx_u0287_4294,u0287,2025-05-10 01:43:55,deposit,1760.8,IN
tx_u0287_1040,u0287,2025-04-02 20:51:24,deposit,1089.39,FR
tx_u0287_61888,u0287,2025-01-01 06:05:18,deposit,1481.87,US
tx_u0287_55089,u0287,2025-02-27 18:38:26,deposit,2456.8,BR
tx_u0287_51198,u0287,2025-03-24 20:41:14,withdraw,2125.49,CN
tx_u0287_24755,u0287,2025-03-12 16:08:37,trade,6.31,IN
tx_u0287_10462,u0287,2025-01-04 09:13:02,trade,1312.56,SA
tx_u0287_79326,u0287,2025-05-04 02:31:15,deposit,3244.3,NG
tx_u0287_17350,u0287,2025-05-07 00:47:28,trade,476.73,CN
tx_u0287_41483,u0287,2025-06-05 19:46:13,withdraw,2318.04,SA
tx_u0287_86493,u0287,2025-02-08 07:27:13,trade,284.22,BR
tx_u0287_13276,u0287,2025-03-18 13:27:15,deposit,886.57,IN
tx_u0287_22699,u0287,2025-05-24 19:45:33,deposit,799.03,BR
tx_u0287_71512,u0287,2025-06-01 13:31:05,trade,2232.17,DE
tx_u0287_47434,u0287,2025-02-17 06:34:50,withdraw,379.51,IN
tx_u0287_29400,u0287,2025-02-21 06:54:49,trade,51.35,RU
tx_u0287_9486,u0287,2025-01-01 16:10:46,withdraw,1302.35,IN
tx_u0287_61532,u0287,2025-01-21 23:13:08,withdraw,1016.69,CN
tx_u0287_66684,u0287,2025-04-15 05:34:45,trade,1370.18,SA
tx_u0287_50501,u0287,2025-05-16 20:55:58,withdraw,142.88,SA
tx_u0287_63734,u0287,2025-04-21 03:31:51,trade,4585.86,CN
tx_u0287_13271,u0287,2025-02-18 09:53:26,deposit,86.07,FR
tx_u0287_75886,u0287,2025-01-26 03:45:42,withdraw,1665.11,NG
tx_u0287_96714,u0287,2025-01-20 22:43:08,trade,736.21,BR
tx_u0287_95322,u0287,2025-04-06 03:55:41,trade,1862.01,IR
tx_u0287_22529,u0287,2025-06-06 17:14:03,trade,915.53,NG
tx_u0287_55071,u0287,2025-01-08 19:15:46,withdraw,19.02,NG
tx_u0287_24718,u0287,2025-03-20 21:17:14,trade,582.14,RU
tx_u0287_52053,u0287,2025-06-16 07:15:47,withdraw,1494.93,DE
tx_u0287_26410,u0287,2025-01-03 15:08:29,deposit,1914.58,US
tx_u0287_48970,u0287,2025-04-26 05:05:47,withdraw,4.41,IR
tx_u0287_22860,u0287,2025-04-13 13:05:23,withdraw,3529.61,RU
tx_u0287_55683,u0287,2025-05-31 13:18:25,trade,2106.38,DE
tx_u0287_43874,u0287,2025-05-25 16:06:28,withdraw,3273.9,CN
tx_u0287_33020,u0287,2025-06-15 16:18:32,deposit,1492.62,IR
tx_u0287_91858,u0287,2025-05-17 06:34:20,deposit,858.84,SA
tx_u0287_23337,u0287,2025-04-21 04:55:19,deposit,1248.76,IN
tx_u0287_60225,u0287,2025-05-27 06:04:53,withdraw,4430.12,RU
tx_u0287_53785,u0287,2025-04-15 09:08:34,withdraw,182.75,NG
tx_u0287_36817,u0287,2025-04-09 08:01:33,deposit,945.3,BR
tx_u0287_91509,u0287,2025-06-03 03:58:18,trade,786.64,CN
tx_u0287_65509,u0287,2025-04-04 08:04:15,trade,578.88,IR
tx_u0287_4009,u0287,2025-04-15 22:50:46,deposit,1873.13,IR
tx_u0287_90045,u0287,2025-03-12 18:10:40,trade,3142.13,NG
tx_u0287_88762,u0287,2025-04-02 00:36:40,withdraw,4380.13,SA
tx_u0287_5835,u0287,2025-02-06 10:34:41,trade,1125.66,CN
tx_u0287_62460,u0287,2025-06-15 17:44:03,trade,358.31,NG
tx_u0287_8845,u0287,2025-02-03 08:47:50,withdraw,1885.03,SA
tx_u0287_57821,u0287,2025-05-15 19:00:46,withdraw,811.89,NG
tx_u0287_33355,u0287,2025-05-28 06:25:17,deposit,12108.38,NG
tx_u0288_91602,u0288,2025-04-07 23:36:09,withdraw,986.04,FR
tx_u0288_75619,u0288,2025-02-14 09:41:50,deposit,323.99,IN
tx_u0288_90029,u0288,2025-01-02 01:54:02,trade,31.57,SA
tx_u0288_8662,u0288,2025-04-24 23:33:24,deposit,2224.41,DE
tx_u0288_80089,u0288,2025-01-21 07:37:47,trade,178.57,CN
tx_u0288_73111,u0288,2025-06-08 02:33:32,withdraw,128.6,US
tx_u0288_64436,u0288,2025-02-26 17:23:45,withdraw,2262.9,IR
tx_u0288_93611,u0288,2025-05-31 11:06:01,trade,153.64,IN
tx_u0288_71269,u0288,2025-04-29 05:06:08,trade,5076.88,RU
tx_u0288_65793,u0288,2025-05-04 19:43:02,trade,311.32,RU
tx_u0288_62069,u0288,2025-03-18 19:21:46,trade,2612.6,IR
tx_u0288_22897,u0288,2025-04-13 18:00:25,deposit,2294.23,RU
tx_u0288_40870,u0288,2025-03-30 10:31:59,trade,401.78,RU
tx_u0288_97204,u0288,2025-01-10 09:23:19,withdraw,1956.26,NG
tx_u0288_11663,u0288,2025-06-08 12:06:08,trade,640.03,IR
tx_u0288_24759,u0288,2025-03-29 15:06:53,trade,187.43,RU
tx_u0288_4755,u0288,2025-05-20 02:15:38,trade,2393.68,FR
tx_u0288_45388,u0288,2025-06-16 20:51:26,withdraw,371.87,NG
tx_u0288_84467,u0288,2025-02-08 23:24:14,deposit,2211.97,NG
tx_u0288_44557,u0288,2025-01-09 21:51:24,withdraw,178.89,RU
tx_u0288_52365,u0288,2025-02-08 20:58:27,deposit,1907.17,US
tx_u0288_81588,u0288,2025-05-17 04:55:30,trade,3254.05,CN
tx_u0288_90432,u0288,2025-03-09 15:27:39,deposit,612.5,DE
tx_u0288_57294,u0288,2025-01-18 13:47:15,trade,3155.62,FR
tx_u0288_40245,u0288,2025-03-26 01:04:35,withdraw,610.43,IN
tx_u0288_7072,u0288,2025-04-28 13:22:38,withdraw,5961.28,RU
tx_u0288_25814,u0288,2025-05-01 05:33:05,trade,557.35,BR
tx_u0288_6933,u0288,2025-02-16 14:57:35,deposit,770.8,BR
tx_u0288_77772,u0288,2025-06-12 14:37:54,deposit,4539.74,CN
tx_u0288_90255,u0288,2025-04-17 15:46:31,withdraw,7388.37,BR
tx_u0288_8089,u0288,2025-03-02 04:17:43,deposit,919.6,IR
tx_u0288_95662,u0288,2025-01-23 19:16:06,withdraw,1633.01,NG
tx_u0288_96404,u0288,2025-04-14 05:25:41,deposit,642.84,DE
tx_u0288_80044,u0288,2025-02-07 00:58:33,deposit,743.34,DE
tx_u0288_80675,u0288,2025-04-13 10:11:29,trade,994.71,NG
tx_u0288_92678,u0288,2025-04-13 16:35:22,deposit,1468.54,IN
tx_u0288_5041,u0288,2025-05-25 18:55:50,deposit,349.66,NG
tx_u0288_61792,u0288,2025-06-18 03:20:00,deposit,1649.43,IR
tx_u0288_97584,u0288,2025-03-13 06:41:07,deposit,1561.55,RU
tx_u0288_35382,u0288,2025-01-29 19:00:29,withdraw,4929.69,DE
tx_u0288_81895,u0288,2025-04-21 06:23:12,withdraw,1151.53,FR
tx_u0288_74670,u0288,2025-04-28 14:04:19,withdraw,5050.01,DE
tx_u0288_24060,u0288,2025-03-16 21:01:33,withdraw,4278.49,FR
tx_u0288_97757,u0288,2025-04-09 17:27:34,withdraw,2646.64,SA
tx_u0288_30043,u0288,2025-06-16 11:15:59,withdraw,422.85,DE
tx_u0288_65964,u0288,2025-04-03 05:20:38,trade,1610.67,NG
tx_u0288_5279,u0288,2025-04-14 10:57:55,withdraw,237.39,IR
tx_u0288_4706,u0288,2025-01-24 13:31:54,deposit,1221.35,RU
tx_u0288_83028,u0288,2025-02-01 20:25:43,trade,1023.97,IN
tx_u0288_20276,u0288,2025-01-12 19:31:12,withdraw,336.95,RU
tx_u0288_76255,u0288,2025-04-11 08:47:57,trade,691.75,SA
tx_u0288_32034,u0288,2025-03-23 00:45:01,trade,1026.71,IR
tx_u0288_93906,u0288,2025-05-16 03:32:49,withdraw,204.19,IN
tx_u0288_48265,u0288,2025-04-25 11:00:07,withdraw,1506.23,RU
tx_u0288_74966,u0288,2025-03-26 00:04:17,withdraw,386.29,BR
tx_u0288_144,u0288,2025-04-28 03:08:24,trade,39.7,SA
tx_u0288_1518,u0288,2025-03-25 16:25:50,deposit,926.73,US
tx_u0288_441,u0288,2025-01-23 04:52:37,withdraw,5814.48,FR
tx_u0288_28148,u0288,2025-05-24 01:55:22,trade,1397.48,US
tx_u0288_20629,u0288,2025-06-19 21:15:51,withdraw,1160.94,BR
tx_u0288_63403,u0288,2025-03-03 15:14:40,withdraw,139.18,NG
